"Date","Price","Open","High","Low","Vol.","Change %"
"06/04/2021","3,143.75","3,128.00","3,156.85","3,125.00","1.84M","0.08%"
"06/03/2021","3,141.25","3,154.55","3,154.55","3,122.65","1.28M","0.38%"
"06/02/2021","3,129.45","3,150.85","3,159.45","3,115.00","2.24M","-0.75%"
"06/01/2021","3,153.00","3,168.60","3,169.95","3,132.00","1.38M","-0.19%"
"05/31/2021","3,159.15","3,150.00","3,170.35","3,128.60","1.65M","0.49%"
"05/28/2021","3,143.60","3,189.50","3,198.00","3,135.65","1.76M","-1.14%"
"05/27/2021","3,180.00","3,161.95","3,217.75","3,161.80","5.96M","0.68%"
"05/26/2021","3,158.50","3,120.00","3,165.00","3,103.80","1.92M","1.43%"
"05/25/2021","3,114.00","3,092.00","3,128.25","3,082.10","1.84M","1.05%"
"05/24/2021","3,081.50","3,081.50","3,105.00","3,072.00","1.65M","0.03%"
"05/21/2021","3,080.50","3,061.00","3,088.20","3,055.10","1.69M","0.67%"
"05/20/2021","3,060.00","3,067.10","3,088.80","3,052.10","2.33M","-0.71%"
"05/19/2021","3,082.00","3,084.00","3,118.00","3,067.10","1.99M","-0.22%"
"05/18/2021","3,088.80","3,100.00","3,124.00","3,078.00","2.10M","0.62%"
"05/17/2021","3,069.75","3,055.00","3,075.20","3,036.00","2.89M","0.60%"
"05/14/2021","3,051.50","3,098.50","3,098.50","3,040.00","2.04M","-1.17%"
"05/12/2021","3,087.60","3,120.00","3,120.00","3,070.60","1.98M","-1.12%"
"05/11/2021","3,122.60","3,125.00","3,128.10","3,091.15","2.42M","-0.73%"
"05/10/2021","3,145.50","3,145.95","3,164.20","3,125.00","2.14M","0.40%"
"05/07/2021","3,132.90","3,133.00","3,159.85","3,111.80","1.91M","0.69%"
"05/06/2021","3,111.45","3,105.50","3,134.00","3,074.00","1.79M","0.51%"
"05/05/2021","3,095.70","3,070.00","3,099.40","3,052.40","1.94M","1.51%"
"05/04/2021","3,049.75","3,062.80","3,090.00","3,035.00","1.99M","0.42%"
"05/03/2021","3,037.00","3,024.90","3,055.00","3,004.00","1.55M","0.04%"
"04/30/2021","3,035.65","3,099.00","3,132.05","3,020.00","3.07M","-2.56%"
"04/29/2021","3,115.25","3,145.60","3,157.35","3,105.50","1.62M","-0.28%"
"04/28/2021","3,124.10","3,149.95","3,151.00","3,112.00","1.64M","-0.25%"
"04/27/2021","3,132.00","3,106.00","3,136.10","3,103.00","1.47M","1.01%"
"04/26/2021","3,100.80","3,102.05","3,153.00","3,088.05","2.49M","-0.28%"
"04/23/2021","3,109.50","3,105.00","3,119.00","3,091.05","1.62M","-0.30%"
"04/22/2021","3,118.80","3,148.00","3,148.00","3,105.25","1.99M","-0.82%"
"04/20/2021","3,144.55","3,225.00","3,225.35","3,126.35","3.14M","-0.55%"
"04/19/2021","3,161.80","3,169.00","3,189.00","3,135.10","2.68M","-1.04%"
"04/16/2021","3,195.15","3,229.00","3,247.00","3,182.60","3.22M","-0.74%"
"04/15/2021","3,218.95","3,160.30","3,237.25","3,087.45","6.06M","3.70%"
"04/13/2021","3,104.05","3,214.00","3,214.00","3,073.05","8.65M","-4.39%"
"04/12/2021","3,246.55","3,322.25","3,338.10","3,213.20","3.79M","-2.28%"
"04/09/2021","3,322.25","3,354.00","3,354.35","3,308.00","2.91M","0.15%"
"04/08/2021","3,317.35","3,270.00","3,335.00","3,266.05","2.58M","1.40%"
"04/07/2021","3,271.40","3,259.00","3,277.55","3,234.80","2.49M","0.21%"
"04/06/2021","3,264.70","3,275.00","3,275.00","3,230.00","2.29M","0.80%"
"04/05/2021","3,238.90","3,171.00","3,263.00","3,151.00","5.32M","2.33%"
"04/01/2021","3,165.00","3,191.10","3,215.00","3,145.00","4.29M","-0.40%"
"03/31/2021","3,177.85","3,155.00","3,205.00","3,132.00","3.53M","0.61%"
"03/30/2021","3,158.55","3,083.00","3,188.45","3,060.90","4.69M","2.99%"
"03/26/2021","3,066.80","3,090.65","3,118.00","3,043.05","3.70M","0.06%"
"03/25/2021","3,064.85","3,112.20","3,130.85","3,050.00","3.18M","-1.80%"
"03/24/2021","3,121.10","3,111.20","3,152.30","3,111.15","2.21M","-0.68%"
"03/23/2021","3,142.60","3,140.00","3,169.00","3,122.85","3.31M","0.41%"
"03/22/2021","3,129.65","3,048.70","3,139.45","3,018.65","2.82M","2.60%"
"03/19/2021","3,050.20","3,030.00","3,099.00","3,005.00","5.78M","0.45%"
"03/18/2021","3,036.50","3,125.95","3,146.45","2,987.05","3.66M","-2.46%"
"03/17/2021","3,112.95","3,105.00","3,155.00","3,085.30","3.84M","0.09%"
"03/16/2021","3,110.05","3,060.00","3,141.00","3,060.00","4.89M","1.43%"
"03/15/2021","3,066.15","3,041.00","3,099.00","3,041.00","3.10M","0.27%"
"03/12/2021","3,057.95","3,075.00","3,117.00","3,041.35","2.94M","-0.42%"
"03/10/2021","3,070.95","3,075.00","3,093.20","3,060.00","3.05M","0.66%"
"03/09/2021","3,050.95","3,006.95","3,066.90","2,992.10","1.94M","1.46%"
"03/08/2021","3,006.95","3,016.00","3,033.00","2,996.00","2.00M","-0.04%"
"03/05/2021","3,008.05","3,016.10","3,063.20","2,996.60","3.20M","-1.37%"
"03/04/2021","3,049.70","3,023.00","3,081.45","3,016.05","3.92M","-0.31%"
"03/03/2021","3,059.10","3,035.00","3,064.00","2,996.90","3.51M","1.75%"
"03/02/2021","3,006.35","2,960.00","3,025.00","2,948.00","3.31M","2.81%"
"03/01/2021","2,924.20","2,926.00","2,965.00","2,901.80","3.27M","1.03%"
"02/26/2021","2,894.30","2,960.00","2,972.35","2,880.00","5.55M","-3.37%"
"02/25/2021","2,995.30","2,974.00","3,029.90","2,968.45","4.22M","1.60%"
"02/24/2021","2,948.10","2,972.00","3,003.35","2,921.15","3.77M","-1.08%"
"02/23/2021","2,980.20","2,970.00","3,028.00","2,968.00","3.83M","0.74%"
"02/22/2021","2,958.45","3,096.00","3,096.00","2,943.15","5.37M","-3.69%"
"02/19/2021","3,071.85","3,058.00","3,087.15","3,016.15","3.73M","0.47%"
"02/18/2021","3,057.35","3,065.00","3,097.90","3,031.00","4.19M","-0.51%"
"02/17/2021","3,073.10","3,105.10","3,132.85","3,045.55","3.68M","-1.15%"
"02/16/2021","3,108.80","3,150.00","3,167.65","3,100.00","3.44M","-0.99%"
"02/15/2021","3,139.85","3,209.00","3,209.00","3,131.55","2.63M","-1.60%"
"02/12/2021","3,190.80","3,184.20","3,245.50","3,182.00","2.78M","-0.47%"
"02/11/2021","3,206.00","3,215.00","3,219.30","3,185.05","1.17M","-0.23%"
"02/10/2021","3,213.30","3,185.00","3,219.40","3,157.30","2.13M","1.15%"
"02/09/2021","3,176.90","3,195.00","3,245.80","3,164.00","2.66M","-1.16%"
"02/08/2021","3,214.10","3,189.50","3,226.00","3,155.15","2.53M","1.78%"
"02/05/2021","3,157.95","3,198.95","3,205.85","3,129.00","2.37M","-0.96%"
"02/04/2021","3,188.45","3,216.05","3,237.85","3,176.00","2.06M","-0.36%"
"02/03/2021","3,200.05","3,213.00","3,236.00","3,162.65","2.51M","-0.11%"
"02/02/2021","3,203.45","3,174.00","3,224.00","3,150.00","2.88M","2.04%"
"02/01/2021","3,139.35","3,100.00","3,165.00","3,044.10","3.99M","0.90%"
"01/29/2021","3,111.35","3,210.05","3,216.85","3,100.00","5.45M","-2.67%"
"01/28/2021","3,196.55","3,230.00","3,275.00","3,183.80","3.08M","-1.98%"
"01/27/2021","3,261.05","3,300.00","3,306.45","3,227.00","2.79M","-0.92%"
"01/25/2021","3,291.30","3,308.95","3,339.80","3,278.65","2.27M","-0.36%"
"01/22/2021","3,303.10","3,241.90","3,325.00","3,241.90","3.05M","0.89%"
"01/21/2021","3,273.85","3,305.00","3,309.15","3,262.10","2.78M","-1.06%"
"01/20/2021","3,308.80","3,270.00","3,327.95","3,267.10","3.45M","1.48%"
"01/19/2021","3,260.70","3,233.00","3,279.00","3,232.00","2.98M","1.21%"
"01/18/2021","3,221.75","3,250.00","3,256.75","3,187.40","4.16M","-0.36%"
"01/15/2021","3,233.35","3,235.00","3,274.00","3,210.00","4.13M","-0.53%"
"01/14/2021","3,250.70","3,155.00","3,266.50","3,120.40","6.93M","2.90%"
"01/13/2021","3,158.95","3,175.00","3,177.00","3,126.25","3.57M","-0.50%"
"01/12/2021","3,174.85","3,176.45","3,210.00","3,150.00","3.61M","-0.05%"
"01/11/2021","3,176.45","3,230.00","3,230.00","3,146.55","9.51M","1.78%"
"01/08/2021","3,120.90","3,090.00","3,128.00","3,060.00","5.88M","2.90%"
"01/07/2021","3,032.80","3,075.00","3,080.85","3,000.25","3.72M","-0.61%"
"01/06/2021","3,051.50","3,100.00","3,113.50","3,037.20","3.73M","-1.34%"
"01/05/2021","3,093.00","3,039.60","3,114.25","3,039.60","5.80M","1.76%"
"01/04/2021","3,039.45","2,950.00","3,050.75","2,940.95","5.11M","3.80%"
"01/01/2021","2,928.25","2,880.00","2,940.00","2,879.00","2.68M","2.29%"
"12/31/2020","2,862.75","2,900.00","2,905.00","2,845.00","4.04M","-1.60%"
"12/30/2020","2,909.30","2,934.40","2,947.70","2,902.00","2.64M","-0.72%"
"12/29/2020","2,930.50","2,920.00","2,952.00","2,920.00","1.99M","0.04%"
"12/28/2020","2,929.40","2,910.00","2,949.70","2,902.00","2.11M","0.69%"
"12/24/2020","2,909.35","2,909.00","2,921.35","2,883.20","1.81M","0.02%"
"12/23/2020","2,908.75","2,876.05","2,919.00","2,865.45","2.79M","1.26%"
"12/22/2020","2,872.50","2,834.00","2,883.65","2,818.65","2.88M","1.86%"
"12/21/2020","2,820.15","2,861.00","2,886.50","2,785.00","2.71M","-1.43%"
"12/18/2020","2,861.00","2,868.00","2,898.00","2,846.20","6.08M","0.80%"
"12/17/2020","2,838.20","2,811.00","2,853.70","2,805.00","2.86M","0.85%"
"12/16/2020","2,814.20","2,779.00","2,819.80","2,760.45","2.57M","1.91%"
"12/15/2020","2,761.55","2,786.00","2,794.70","2,755.00","2.37M","-1.29%"
"12/14/2020","2,797.70","2,802.00","2,804.00","2,756.25","2.48M","0.51%"
"12/11/2020","2,783.60","2,792.70","2,807.70","2,764.55","1.80M","-0.03%"
"12/10/2020","2,784.30","2,818.00","2,827.30","2,780.25","2.13M","-0.94%"
"12/09/2020","2,810.80","2,815.00","2,840.00","2,793.15","3.66M","0.48%"
"12/08/2020","2,797.30","2,740.00","2,805.55","2,732.45","4.28M","2.18%"
"12/07/2020","2,737.70","2,715.00","2,744.00","2,706.15","2.00M","0.37%"
"12/04/2020","2,727.55","2,710.80","2,738.85","2,699.00","2.69M","0.67%"
"12/03/2020","2,709.45","2,773.90","2,773.90","2,700.80","2.85M","-1.46%"
"12/02/2020","2,749.55","2,719.00","2,754.70","2,702.45","2.51M","0.83%"
"12/01/2020","2,726.80","2,679.00","2,735.90","2,624.45","3.61M","1.76%"
"11/27/2020","2,679.65","2,705.00","2,717.70","2,669.05","6.09M","-1.51%"
"11/26/2020","2,720.60","2,686.00","2,730.95","2,680.00","2.34M","0.71%"
"11/25/2020","2,701.30","2,729.00","2,732.95","2,688.20","3.30M","-0.76%"
"11/24/2020","2,722.05","2,734.40","2,743.00","2,705.00","3.12M","-0.08%"
"11/23/2020","2,724.25","2,690.00","2,730.00","2,665.00","3.71M","2.41%"
"11/20/2020","2,660.25","2,655.00","2,676.00","2,627.55","2.71M","0.89%"
"11/19/2020","2,636.90","2,637.00","2,676.15","2,630.85","4.17M","0.39%"
"11/18/2020","2,626.65","2,661.00","2,664.20","2,607.05","2.89M","-1.48%"
"11/17/2020","2,666.05","2,695.00","2,695.00","2,650.05","2.83M","0.35%"
"11/13/2020","2,656.85","2,655.75","2,664.90","2,636.00","2.55M","-0.53%"
"11/12/2020","2,671.05","2,686.00","2,713.00","2,661.75","2.44M","-0.62%"
"11/11/2020","2,687.80","2,667.95","2,692.80","2,643.40","3.24M","1.44%"
"11/10/2020","2,649.60","2,697.20","2,713.15","2,638.35","4.76M","-2.82%"
"11/09/2020","2,726.60","2,731.10","2,744.00","2,695.10","3.65M","0.71%"
"11/06/2020","2,707.45","2,699.00","2,713.25","2,681.30","3.88M","0.81%"
"11/05/2020","2,685.70","2,685.00","2,710.00","2,667.00","2.82M","1.23%"
"11/04/2020","2,653.15","2,610.00","2,721.85","2,610.00","4.89M","0.74%"
"11/03/2020","2,633.60","2,604.00","2,665.00","2,601.05","2.88M","1.11%"
"11/02/2020","2,604.60","2,660.00","2,664.85","2,600.05","2.57M","-2.26%"
"10/30/2020","2,664.85","2,636.10","2,674.35","2,621.60","3.43M","1.22%"
"10/29/2020","2,632.65","2,608.00","2,655.00","2,600.25","3.11M","0.40%"
"10/28/2020","2,622.20","2,650.00","2,655.95","2,606.00","3.57M","-0.30%"
"10/27/2020","2,630.15","2,699.75","2,718.15","2,624.10","3.54M","-2.16%"
"10/26/2020","2,688.20","2,689.95","2,709.95","2,670.50","2.67M","0.05%"
"10/23/2020","2,686.80","2,687.80","2,702.00","2,670.10","3.50M","0.59%"
"10/22/2020","2,671.15","2,661.00","2,686.65","2,638.10","5.26M","-0.16%"
"10/21/2020","2,675.40","2,739.00","2,749.00","2,663.05","4.57M","-2.32%"
"10/20/2020","2,739.00","2,725.00","2,759.90","2,717.95","3.41M","1.01%"
"10/19/2020","2,711.55","2,774.00","2,774.00","2,706.60","3.33M","-1.87%"
"10/16/2020","2,763.30","2,750.10","2,771.65","2,731.30","5.27M","0.83%"
"10/15/2020","2,740.60","2,811.00","2,827.75","2,727.00","6.63M","-2.46%"
"10/14/2020","2,809.60","2,842.00","2,842.00","2,787.55","4.40M","-0.60%"
"10/13/2020","2,826.55","2,845.00","2,854.90","2,812.20","4.21M","-0.12%"
"10/12/2020","2,830.00","2,815.50","2,854.00","2,800.75","4.62M","0.61%"
"10/09/2020","2,812.95","2,810.00","2,829.85","2,780.00","7.74M","-0.45%"
"10/08/2020","2,825.70","2,800.00","2,885.00","2,800.00","19.84M","3.28%"
"10/07/2020","2,735.95","2,742.00","2,770.00","2,703.00","9.66M","0.80%"
"10/06/2020","2,714.30","2,736.00","2,736.00","2,650.10","9.85M","0.31%"
"10/05/2020","2,705.80","2,620.00","2,728.10","2,603.05","17.41M","7.23%"
"10/01/2020","2,523.45","2,510.00","2,540.00","2,492.30","2.61M","1.25%"
"09/30/2020","2,492.30","2,489.00","2,505.00","2,460.00","3.92M","0.16%"
"09/29/2020","2,488.40","2,434.85","2,511.05","2,426.30","7.00M","2.56%"
"09/28/2020","2,426.30","2,440.00","2,444.00","2,366.00","4.35M","0.17%"
"09/25/2020","2,422.30","2,368.00","2,440.00","2,352.10","8.23M","3.86%"
"09/24/2020","2,332.25","2,450.00","2,450.00","2,302.60","8.43M","-5.48%"
"09/23/2020","2,467.45","2,510.00","2,519.85","2,409.00","7.50M","-2.20%"
"09/22/2020","2,522.95","2,485.00","2,555.00","2,458.00","7.50M","2.34%"
"09/21/2020","2,465.30","2,465.00","2,504.90","2,452.15","4.60M","0.63%"
"09/18/2020","2,449.90","2,485.00","2,500.40","2,436.40","4.18M","-0.45%"
"09/17/2020","2,460.95","2,480.00","2,495.75","2,450.60","4.83M","-1.68%"
"09/16/2020","2,503.00","2,488.95","2,507.60","2,477.30","3.07M","0.47%"
"09/15/2020","2,491.40","2,491.40","2,538.00","2,464.60","7.32M","0.00%"
"09/14/2020","2,491.40","2,384.10","2,505.75","2,381.85","7.51M","4.94%"
"09/11/2020","2,374.10","2,330.95","2,383.00","2,330.15","4.15M","1.84%"
"09/10/2020","2,331.15","2,335.00","2,348.50","2,324.30","2.31M","0.15%"
"09/09/2020","2,327.65","2,325.00","2,359.00","2,320.00","3.87M","-0.88%"
"09/08/2020","2,348.20","2,335.95","2,390.45","2,327.05","7.45M","0.91%"
"09/07/2020","2,327.05","2,289.00","2,343.50","2,283.35","4.62M","1.67%"
"09/04/2020","2,288.80","2,275.00","2,324.25","2,262.95","5.23M","-0.47%"
"09/03/2020","2,299.50","2,268.00","2,324.00","2,268.00","4.65M","1.52%"
"09/02/2020","2,265.15","2,247.00","2,268.75","2,241.65","2.08M","0.84%"
"09/01/2020","2,246.35","2,269.00","2,278.00","2,241.30","3.61M","-0.48%"
"08/31/2020","2,257.25","2,240.00","2,276.20","2,228.00","6.02M","0.84%"
"08/28/2020","2,238.55","2,268.40","2,279.95","2,235.10","2.94M","-0.44%"
"08/27/2020","2,248.40","2,266.00","2,287.35","2,241.75","3.58M","-0.23%"
"08/26/2020","2,253.50","2,242.00","2,259.90","2,216.45","2.62M","0.48%"
"08/25/2020","2,242.65","2,245.00","2,250.00","2,233.55","1.66M","-0.24%"
"08/24/2020","2,248.10","2,250.60","2,259.95","2,230.00","2.17M","-0.02%"
"08/21/2020","2,248.60","2,260.00","2,271.00","2,241.05","1.98M","-0.19%"
"08/20/2020","2,252.85","2,257.00","2,276.55","2,240.05","2.90M","-0.17%"
"08/19/2020","2,256.60","2,276.35","2,284.60","2,252.50","2.84M","-0.58%"
"08/18/2020","2,269.75","2,262.80","2,289.00","2,248.30","3.49M","0.73%"
"08/17/2020","2,253.40","2,263.00","2,270.00","2,238.25","2.63M","0.50%"
"08/14/2020","2,242.15","2,277.00","2,281.30","2,233.10","2.27M","-0.55%"
"08/13/2020","2,254.45","2,273.00","2,300.00","2,250.50","2.70M","-0.13%"
"08/12/2020","2,257.35","2,288.35","2,296.40","2,246.55","3.42M","-0.99%"
"08/11/2020","2,279.90","2,283.00","2,312.00","2,275.60","2.77M","-0.13%"
"08/10/2020","2,282.80","2,318.00","2,325.00","2,276.05","2.93M","-0.55%"
"08/07/2020","2,295.35","2,308.00","2,328.00","2,287.00","3.17M","-0.55%"
"08/06/2020","2,308.10","2,275.00","2,319.50","2,265.35","4.75M","2.15%"
"08/05/2020","2,259.50","2,260.00","2,300.00","2,253.00","3.80M","0.44%"
"08/04/2020","2,249.70","2,259.95","2,269.65","2,225.05","2.93M","-0.20%"
"08/03/2020","2,254.15","2,290.45","2,303.85","2,230.70","4.01M","-1.19%"
"07/31/2020","2,281.40","2,303.15","2,334.80","2,257.45","4.72M","0.08%"
"07/30/2020","2,279.50","2,285.90","2,358.00","2,272.25","7.10M","0.15%"
"07/29/2020","2,276.05","2,292.00","2,342.00","2,246.05","6.09M","-1.46%"
"07/28/2020","2,309.75","2,215.00","2,320.00","2,215.00","8.09M","4.67%"
"07/27/2020","2,206.80","2,165.00","2,215.00","2,163.50","4.25M","2.29%"
"07/24/2020","2,157.40","2,154.50","2,163.00","2,125.10","3.67M","-0.64%"
"07/23/2020","2,171.20","2,190.95","2,190.95","2,163.00","2.27M","-0.90%"
"07/22/2020","2,190.95","2,231.00","2,231.00","2,184.20","2.86M","-1.53%"
"07/21/2020","2,225.05","2,230.00","2,238.65","2,201.15","2.67M","0.78%"
"07/20/2020","2,207.90","2,201.00","2,226.90","2,190.80","2.95M","0.32%"
"07/17/2020","2,200.75","2,237.00","2,243.90","2,190.05","4.51M","-1.52%"
"07/16/2020","2,234.75","2,244.00","2,333.00","2,220.10","8.58M","0.04%"
"07/15/2020","2,233.90","2,185.00","2,260.00","2,181.10","5.57M","2.85%"
"07/14/2020","2,171.95","2,210.00","2,239.00","2,165.00","2.98M","-2.16%"
"07/13/2020","2,220.00","2,220.00","2,244.95","2,210.00","2.96M","-0.11%"
"07/10/2020","2,222.35","2,205.25","2,249.85","2,176.00","9.61M","0.82%"
"07/09/2020","2,204.35","2,229.00","2,244.50","2,191.05","3.44M","-0.66%"
"07/08/2020","2,218.90","2,270.00","2,274.40","2,207.60","2.79M","-2.25%"
"07/07/2020","2,269.90","2,275.00","2,302.70","2,232.15","5.63M","0.30%"
"07/06/2020","2,263.20","2,205.00","2,269.90","2,205.00","5.19M","2.89%"
"07/03/2020","2,199.65","2,163.65","2,205.00","2,160.25","4.19M","1.97%"
"07/02/2020","2,157.15","2,102.00","2,165.00","2,098.00","3.76M","3.11%"
"07/01/2020","2,092.05","2,079.70","2,113.95","2,079.50","2.50M","0.48%"
"06/30/2020","2,082.15","2,100.00","2,111.90","2,075.05","3.07M","-0.93%"
"06/29/2020","2,101.65","2,108.00","2,127.60","2,091.30","3.08M","-0.81%"
"06/26/2020","2,118.85","2,025.00","2,132.00","2,019.95","6.30M","5.10%"
"06/25/2020","2,016.10","2,035.00","2,060.00","2,009.25","3.04M","-1.28%"
"06/24/2020","2,042.20","2,034.00","2,064.25","2,031.60","2.56M","0.34%"
"06/23/2020","2,035.30","2,027.00","2,044.00","2,010.00","4.21M","0.36%"
"06/22/2020","2,027.95","2,050.00","2,052.25","2,019.15","3.20M","-0.81%"
"06/19/2020","2,044.60","2,042.00","2,090.00","2,032.00","5.68M","0.32%"
"06/18/2020","2,038.10","2,045.00","2,059.20","2,025.20","1.94M","-0.47%"
"06/17/2020","2,047.80","2,046.00","2,058.85","2,026.55","2.70M","0.10%"
"06/16/2020","2,045.80","2,065.00","2,073.95","2,031.00","2.15M","0.78%"
"06/15/2020","2,029.90","2,039.10","2,059.00","2,000.95","2.40M","-0.47%"
"06/12/2020","2,039.50","2,011.20","2,049.20","2,011.00","2.84M","-1.36%"
"06/11/2020","2,067.65","2,100.00","2,105.00","2,061.80","2.27M","-1.95%"
"06/10/2020","2,108.75","2,077.05","2,132.00","2,073.50","5.17M","1.77%"
"06/09/2020","2,072.05","2,063.10","2,095.50","2,060.25","2.91M","0.01%"
"06/08/2020","2,071.75","2,078.25","2,095.00","2,062.10","2.96M","1.15%"
"06/05/2020","2,048.25","2,091.60","2,098.00","2,040.30","3.57M","-2.07%"
"06/04/2020","2,091.55","2,046.75","2,100.00","2,046.75","4.05M","2.22%"
"06/03/2020","2,046.15","2,051.85","2,063.75","2,020.00","3.70M","-0.05%"
"06/02/2020","2,047.15","2,060.20","2,081.00","2,040.05","2.44M","0.09%"
"06/01/2020","2,045.25","1,990.00","2,060.00","1,981.10","3.75M","3.70%"
"05/29/2020","1,972.35","1,982.00","2,002.65","1,962.40","7.24M","-1.59%"
"05/28/2020","2,004.30","1,988.50","2,014.00","1,971.30","3.48M","-0.05%"
"05/27/2020","2,005.30","1,959.00","2,010.00","1,941.25","3.48M","3.21%"
"05/26/2020","1,943.00","2,015.00","2,024.00","1,925.00","4.58M","-3.83%"
"05/22/2020","2,020.35","1,977.10","2,032.00","1,961.25","3.66M","1.46%"
"05/21/2020","1,991.20","1,946.00","1,998.00","1,941.15","3.40M","1.92%"
"05/20/2020","1,953.60","1,950.00","1,962.90","1,931.70","2.78M","0.25%"
"05/19/2020","1,948.65","1,903.00","1,966.45","1,903.00","3.20M","0.16%"
"05/18/2020","1,945.60","1,907.00","1,952.95","1,872.10","3.73M","2.78%"
"05/15/2020","1,892.90","1,916.00","1,917.40","1,865.20","3.17M","-0.50%"
"05/14/2020","1,902.35","1,910.00","1,923.10","1,891.10","2.26M","-2.43%"
"05/13/2020","1,949.65","1,994.00","1,994.00","1,925.65","2.66M","0.01%"
"05/12/2020","1,949.50","1,933.40","1,956.50","1,910.25","3.26M","0.73%"
"05/11/2020","1,935.30","1,909.00","1,951.40","1,909.00","2.45M","2.21%"
"05/08/2020","1,893.40","1,939.10","1,939.50","1,886.25","2.69M","0.09%"
"05/07/2020","1,891.65","1,910.00","1,934.45","1,883.35","3.17M","-0.63%"
"05/06/2020","1,903.60","1,939.80","1,953.70","1,893.60","3.52M","-1.51%"
"05/05/2020","1,932.75","1,955.10","1,977.00","1,927.00","2.91M","0.12%"
"05/04/2020","1,930.45","1,966.00","1,966.00","1,913.65","3.73M","-4.17%"
"04/30/2020","2,014.45","1,980.00","2,032.00","1,942.20","5.92M","5.71%"
"04/29/2020","1,905.65","1,874.00","1,912.55","1,850.05","4.24M","2.51%"
"04/28/2020","1,859.05","1,865.00","1,868.00","1,832.60","2.68M","1.22%"
"04/27/2020","1,836.60","1,832.30","1,875.00","1,825.00","3.37M","0.99%"
"04/24/2020","1,818.55","1,840.70","1,851.95","1,807.80","2.99M","-3.18%"
"04/23/2020","1,878.25","1,780.00","1,900.00","1,760.85","5.93M","6.15%"
"04/22/2020","1,769.50","1,737.65","1,790.00","1,719.15","3.83M","1.83%"
"04/21/2020","1,737.65","1,765.00","1,794.60","1,727.70","5.12M","-4.45%"
"04/20/2020","1,818.65","1,830.00","1,830.00","1,802.50","3.24M","0.69%"
"04/17/2020","1,806.20","1,800.00","1,851.95","1,753.00","9.90M","5.25%"
"04/16/2020","1,716.05","1,709.95","1,764.90","1,675.05","6.25M","-1.10%"
"04/15/2020","1,735.15","1,785.00","1,812.00","1,727.80","4.76M","-1.37%"
"04/13/2020","1,759.25","1,761.00","1,787.00","1,746.00","2.99M","-0.39%"
"04/09/2020","1,766.15","1,750.45","1,778.80","1,731.20","5.31M","3.56%"
"04/08/2020","1,705.45","1,760.00","1,806.00","1,701.00","6.29M","-3.93%"
"04/07/2020","1,775.20","1,710.00","1,785.85","1,705.00","5.43M","7.31%"
"04/03/2020","1,654.20","1,740.00","1,740.00","1,650.00","5.74M","-3.19%"
"04/01/2020","1,708.75","1,825.90","1,834.75","1,702.00","4.94M","-6.43%"
"03/31/2020","1,826.10","1,837.40","1,855.00","1,780.00","3.93M","2.68%"
